Script started on Thu 03 Nov 2016 06:17:46 PM CET
P8_38 pinmux file not found!
sudo: no askpass program specified, try setting SUDO_ASKPASS
Cannot write pinmux file: /sys/devices/platform/ocp/ocp*P8_38_pinmux/state
P8_37 pinmux file not found!
sudo: no askpass program specified, try setting SUDO_ASKPASS
Cannot write pinmux file: /sys/devices/platform/ocp/ocp*P8_37_pinmux/state
Pin configuration complete
(chalmersbike) ]0;debian@beaglebone: ~/chalmersbike[01;32mdebian@beaglebone[00m:[01;34m~/chalmersbike[00m$ python testing/steering_motor/SteeringMotorTestLukas.py 
Input a velocity between 0 and 10 deg/s 2
tdelta = 0.000000
Enter the desired self.angle! The test will start afterwards! -10
Time=0.000376,	 tdelta = 0.000000,	 Angular Velocity = 1.999992	
[2.209282] deltadot = -383.030298 ; delta = 17.967568 ; phi = -2.170668 ; phidot = 4.235770
[2.219009] deltadot = -384.565572 ; delta = 17.974054 ; phi = -2.128319 ; phidot = 4.017020
[2.228952] deltadot = -381.071340 ; delta = 17.980541 ; phi = -2.081877 ; phidot = 3.903270
[2.239001] deltadot = -357.336251 ; delta = 17.987027 ; phi = -2.040663 ; phidot = 4.305770
[2.250039] deltadot = -359.881087 ; delta = 17.995135 ; phi = -1.997849 ; phidot = 4.060770
[2.260128] deltadot = -348.537854 ; delta = 18.003243 ; phi = -1.949538 ; phidot = 4.130770
[2.269896] deltadot = -348.300642 ; delta = 18.011351 ; phi = -1.905195 ; phidot = 3.947020
[2.281157] deltadot = -337.068762 ; delta = 18.021081 ; phi = -1.857425 ; phidot = 4.017020
[2.291123] deltadot = -326.645970 ; delta = 18.032432 ; phi = -1.810084 ; phidot = 4.069520
[2.301476] deltadot = -326.227145 ; delta = 18.045405 ; phi = -1.766478 ; phidot = 3.894520
[2.312455] deltadot = -307.485740 ; delta = 18.060000 ; phi = -1.718581 ; phidot = 4.148270
[2.322763] deltadot = -312.462820 ; delta = 18.072973 ; phi = -1.675057 ; phidot = 3.842020
[2.333570] deltadot = -304.346440 ; delta = 18.087568 ; phi = -1.630437 ; phidot = 3.850770
[2.344596] deltadot = -297.929303 ; delta = 18.098919 ; phi = -1.589513 ; phidot = 3.833270
[2.355348] deltadot = -265.432647 ; delta = 18.108649 ; phi = -1.533079 ; phidot = 4.384520
[2.365575] deltadot = -267.113748 ; delta = 18.120000 ; phi = -1.485209 ; phidot = 4.139520
[2.376233] deltadot = -260.376091 ; delta = 18.129730 ; phi = -1.438509 ; phidot = 4.104520
[2.386195] deltadot = -252.575881 ; delta = 18.142703 ; phi = -1.393736 ; phidot = 4.104520
[2.396314] deltadot = -250.226391 ; delta = 18.155676 ; phi = -1.343275 ; phidot = 3.947020
[2.406477] deltadot = -242.623486 ; delta = 18.175135 ; phi = -1.295212 ; phidot = 3.929520
[2.417571] deltadot = -216.811152 ; delta = 18.196216 ; phi = -1.243497 ; phidot = 4.340770
[2.428652] deltadot = -220.198251 ; delta = 18.218919 ; phi = -1.198570 ; phidot = 4.069520
[2.438344] deltadot = -207.621432 ; delta = 18.236757 ; phi = -1.158977 ; phidot = 4.209520
[2.450478] deltadot = -194.846529 ; delta = 18.261081 ; phi = -1.109805 ; phidot = 4.314520
[2.459640] deltadot = -186.481359 ; delta = 18.277297 ; phi = -1.067745 ; phidot = 4.340770
[2.469908] deltadot = -177.439972 ; delta = 18.296757 ; phi = -1.011555 ; phidot = 4.323270
[2.480425] deltadot = -176.695755 ; delta = 18.321081 ; phi = -0.961440 ; phidot = 4.130770
[2.490582] deltadot = -171.466226 ; delta = 18.350270 ; phi = -0.914097 ; phidot = 4.060770
[2.500998] deltadot = -156.412906 ; delta = 18.387568 ; phi = -0.869591 ; phidot = 4.244520
[2.511427] deltadot = -147.783268 ; delta = 18.428108 ; phi = -0.820664 ; phidot = 4.253270
[2.521548] deltadot = -149.867838 ; delta = 18.475135 ; phi = -0.779220 ; phidot = 4.034520
[2.532520] deltadot = -132.761419 ; delta = 18.530270 ; phi = -0.726200 ; phidot = 4.235770
[2.542547] deltadot = -113.246704 ; delta = 18.583784 ; phi = -0.675877 ; phidot = 4.507020
[2.553269] deltadot = -115.673220 ; delta = 18.640541 ; phi = -0.627729 ; phidot = 4.253270
[2.563699] deltadot = -101.975330 ; delta = 18.690811 ; phi = -0.582070 ; phidot = 4.402020
[2.573602] deltadot = -110.578543 ; delta = 18.739459 ; phi = -0.542910 ; phidot = 4.034520
[2.583791] deltadot = -99.632547 ; delta = 18.789730 ; phi = -0.500637 ; phidot = 4.130770
[2.594386] deltadot = -108.278160 ; delta = 18.846486 ; phi = -0.455196 ; phidot = 3.737020
[2.604957] deltadot = -86.237319 ; delta = 18.909730 ; phi = -0.404261 ; phidot = 4.069520
[2.615826] deltadot = -85.546436 ; delta = 18.976216 ; phi = -0.352161 ; phidot = 3.877020
[2.625752] deltadot = -82.109780 ; delta = 19.058919 ; phi = -0.305965 ; phidot = 3.780770
[2.636319] deltadot = -78.107770 ; delta = 19.143243 ; phi = -0.258512 ; phidot = 3.693270
[2.646437] deltadot = -83.036758 ; delta = 19.232432 ; phi = -0.216664 ; phidot = 3.413270
[2.657030] deltadot = -79.337757 ; delta = 19.321622 ; phi = -0.170660 ; phidot = 3.325770
[2.668032] deltadot = -62.569756 ; delta = 19.410811 ; phi = -0.119732 ; phidot = 3.535770
[2.678389] deltadot = -56.583739 ; delta = 19.493514 ; phi = -0.085481 ; phidot = 3.553270
[2.689078] deltadot = -43.352107 ; delta = 19.576216 ; phi = -0.048804 ; phidot = 3.737020
[2.698538] deltadot = -50.936429 ; delta = 19.647568 ; phi = -0.008736 ; phidot = 3.395770
[2.708955] deltadot = -47.037919 ; delta = 19.725405 ; phi = 0.027645 ; phidot = 3.352020
[2.719992] deltadot = -45.087361 ; delta = 19.804865 ; phi = 0.065270 ; phidot = 3.255770
[2.730579] deltadot = -40.861002 ; delta = 19.897297 ; phi = 0.120510 ; phidot = 3.142020
[2.740950] deltadot = -26.424086 ; delta = 19.984865 ; phi = 0.172367 ; phidot = 3.290770
[2.751459] deltadot = -27.166888 ; delta = 20.093514 ; phi = 0.212574 ; phidot = 3.124520
[2.761749] deltadot = -36.283515 ; delta = 20.205405 ; phi = 0.240102 ; phidot = 2.809520
[2.772403] deltadot = -24.994051 ; delta = 20.325405 ; phi = 0.279990 ; phidot = 2.940770
[2.782299] deltadot = -29.586710 ; delta = 20.458378 ; phi = 0.303819 ; phidot = 2.757020
[2.792780] deltadot = -25.716444 ; delta = 20.589730 ; phi = 0.334836 ; phidot = 2.748270
[2.803073] deltadot = -21.489396 ; delta = 20.709730 ; phi = 0.371306 ; phidot = 2.722020
[2.813426] deltadot = -15.966643 ; delta = 20.828108 ; phi = 0.415009 ; phidot = 2.695770
[2.824559] deltadot = -13.764050 ; delta = 20.946486 ; phi = 0.450088 ; phidot = 2.625770
[2.834623] deltadot = -9.289707 ; delta = 21.043784 ; phi = 0.476591 ; phidot = 2.643270
[2.845115] deltadot = -16.135805 ; delta = 21.155676 ; phi = 0.502759 ; phidot = 2.389520
[2.855838] deltadot = -30.767613 ; delta = 21.280541 ; phi = 0.532261 ; phidot = 1.934520
[2.865937] deltadot = -13.926269 ; delta = 21.407027 ; phi = 0.561304 ; phidot = 2.249520
[2.876347] deltadot = -16.393941 ; delta = 21.562703 ; phi = 0.594316 ; phidot = 2.083270
[2.886628] deltadot = -17.652597 ; delta = 21.718378 ; phi = 0.628078 ; phidot = 1.943270
[2.896567] deltadot = -2.033065 ; delta = 21.872432 ; phi = 0.665901 ; phidot = 2.197020
[2.906621] deltadot = 2.802060 ; delta = 22.024865 ; phi = 0.662976 ; phidot = 2.363270
[2.917015] deltadot = -7.427195 ; delta = 22.183784 ; phi = 0.676635 ; phidot = 2.092020
[2.927380] deltadot = -21.704471 ; delta = 22.334595 ; phi = 0.691305 ; phidot = 1.715770
[2.937706] deltadot = -11.464523 ; delta = 22.488649 ; phi = 0.719004 ; phidot = 1.882020
[2.948268] deltadot = -21.123002 ; delta = 22.642703 ; phi = 0.727516 ; phidot = 1.645770
[2.958590] deltadot = -5.382906 ; delta = 22.795135 ; phi = 0.774040 ; phidot = 1.864520
[2.968791] deltadot = -3.367369 ; delta = 22.957297 ; phi = 0.808410 ; phidot = 1.803270
[2.979626] deltadot = -4.077660 ; delta = 23.130811 ; phi = 0.821916 ; phidot = 1.768270
[2.989742] deltadot = -12.655363 ; delta = 23.302703 ; phi = 0.837501 ; phidot = 1.532020
[3.000301] deltadot = -23.038765 ; delta = 23.479459 ; phi = 0.851257 ; phidot = 1.260770
[3.010338] deltadot = -20.554902 ; delta = 23.654595 ; phi = 0.876816 ; phidot = 1.252020
[3.020872] deltadot = -20.929102 ; delta = 23.836216 ; phi = 0.892660 ; phidot = 1.217020
[3.032130] deltadot = -35.719272 ; delta = 24.009730 ; phi = 0.909718 ; phidot = 0.823270
[3.041397] deltadot = -26.456462 ; delta = 24.186486 ; phi = 0.922993 ; phidot = 1.033270
[3.052558] deltadot = -39.723673 ; delta = 24.371351 ; phi = 0.924949 ; phidot = 0.744520
[3.063612] deltadot = -50.121151 ; delta = 24.544865 ; phi = 0.928315 ; phidot = 0.517020
[3.074131] deltadot = -54.529250 ; delta = 24.703784 ; phi = 0.936352 ; phidot = 0.412020
[3.082446] deltadot = -49.954682 ; delta = 24.852973 ; phi = 0.960154 ; phidot = 0.455770
[3.092857] deltadot = -41.213824 ; delta = 25.021622 ; phi = 0.982202 ; phidot = 0.613270
[3.104224] deltadot = -47.609970 ; delta = 25.195135 ; phi = 0.991959 ; phidot = 0.455770
[3.114285] deltadot = -39.530269 ; delta = 25.378378 ; phi = 1.002955 ; phidot = 0.648270
[3.123801] deltadot = -43.779379 ; delta = 25.542162 ; phi = 1.002020 ; phidot = 0.587020
[3.133956] deltadot = -36.202153 ; delta = 25.714054 ; phi = 1.003481 ; phidot = 0.805770
[3.144489] deltadot = -48.017789 ; delta = 25.887568 ; phi = 1.010996 ; phidot = 0.525770
[3.155387] deltadot = -56.919169 ; delta = 26.046486 ; phi = 1.017969 ; phidot = 0.315770
[3.165890] deltadot = -33.919679 ; delta = 26.215135 ; phi = 1.033420 ; phidot = 0.849520
[3.175334] deltadot = -44.652879 ; delta = 26.356216 ; phi = 1.049344 ; phidot = 0.552020
[3.185571] deltadot = -44.954132 ; delta = 26.511892 ; phi = 1.060140 ; phidot = 0.534520
[3.195947] deltadot = -34.450132 ; delta = 26.669189 ; phi = 1.065184 ; phidot = 0.805770
[3.206998] deltadot = -47.729949 ; delta = 26.841081 ; phi = 1.064338 ; phidot = 0.525770
[3.216889] deltadot = -39.957512 ; delta = 27.006486 ; phi = 1.072631 ; phidot = 0.718270
[3.227560] deltadot = -40.597794 ; delta = 27.173514 ; phi = 1.086180 ; phidot = 0.683270
[3.238196] deltadot = -37.908718 ; delta = 27.342162 ; phi = 1.098359 ; phidot = 0.735770
[3.248591] deltadot = -32.717627 ; delta = 27.497838 ; phi = 1.117889 ; phidot = 0.814520
[3.259250] deltadot = -31.101128 ; delta = 27.643784 ; phi = 1.126830 ; phidot = 0.849520
[3.269845] deltadot = -33.823891 ; delta = 27.786486 ; phi = 1.127294 ; phidot = 0.814520
[3.280419] deltadot = -37.610346 ; delta = 27.924324 ; phi = 1.137700 ; phidot = 0.709520
[3.290343] deltadot = -36.589588 ; delta = 28.057297 ; phi = 1.152706 ; phidot = 0.700770
[3.300865] deltadot = -23.989728 ; delta = 28.193514 ; phi = 1.172501 ; phidot = 0.954520
[3.311218] deltadot = -28.367863 ; delta = 28.321622 ; phi = 1.193224 ; phidot = 0.788270
[3.321569] deltadot = -7.891271 ; delta = 28.451351 ; phi = 1.218659 ; phidot = 1.208270
[3.332519] deltadot = -0.569239 ; delta = 28.572973 ; phi = 1.232167 ; phidot = 1.357020
[3.342608] deltadot = -19.168298 ; delta = 28.691351 ; phi = 1.230796 ; phidot = 0.937020
[3.352565] deltadot = -17.245512 ; delta = 28.809730 ; phi = 1.229838 ; phidot = 1.015770
[3.362710] deltadot = -23.726566 ; delta = 28.921622 ; phi = 1.237800 ; phidot = 0.849520
[3.373282] deltadot = -17.774401 ; delta = 29.035135 ; phi = 1.255290 ; phidot = 0.945770
[3.383568] deltadot = -6.905618 ; delta = 29.138919 ; phi = 1.267600 ; phidot = 1.182020
[3.393885] deltadot = -7.252868 ; delta = 29.244324 ; phi = 1.283516 ; phidot = 1.129520
[3.404428] deltadot = -3.262815 ; delta = 29.343243 ; phi = 1.301290 ; phidot = 1.173270
[3.415278] deltadot = -0.832324 ; delta = 29.438919 ; phi = 1.320210 ; phidot = 1.173270
[3.425408] deltadot = -5.468765 ; delta = 29.529730 ; phi = 1.327317 ; phidot = 1.050770
[3.436393] deltadot = -2.830814 ; delta = 29.622162 ; phi = 1.343180 ; phidot = 1.068270
[3.446557] deltadot = -8.206021 ; delta = 29.703243 ; phi = 1.359773 ; phidot = 0.884520
[3.457127] deltadot = 5.420956 ; delta = 29.781081 ; phi = 1.374098 ; phidot = 1.173270
[3.467603] deltadot = 9.259312 ; delta = 29.850811 ; phi = 1.383350 ; phidot = 1.243270
[3.477833] deltadot = 15.269296 ; delta = 29.918919 ; phi = 1.392623 ; phidot = 1.365770
[3.488650] deltadot = 24.527440 ; delta = 29.982162 ; phi = 1.395662 ; phidot = 1.593270
[3.498252] deltadot = 16.006043 ; delta = 30.042162 ; phi = 1.407524 ; phidot = 1.348270
[3.509033] deltadot = 24.595956 ; delta = 30.098919 ; phi = 1.424677 ; phidot = 1.497020
[3.519846] deltadot = 32.434823 ; delta = 30.150811 ; phi = 1.449483 ; phidot = 1.593270
[3.529762] deltadot = 31.638823 ; delta = 30.194595 ; phi = 1.473710 ; phidot = 1.479520
[3.540300] deltadot = 40.750373 ; delta = 30.238378 ; phi = 1.495133 ; phidot = 1.619520
[3.550457] deltadot = 36.202941 ; delta = 30.280541 ; phi = 1.512264 ; phidot = 1.444520
[3.561350] deltadot = 39.357673 ; delta = 30.322703 ; phi = 1.534401 ; phidot = 1.435770
[3.571373] deltadot = 46.733562 ; delta = 30.363243 ; phi = 1.547869 ; phidot = 1.567020
[3.582274] deltadot = 52.087803 ; delta = 30.398919 ; phi = 1.565866 ; phidot = 1.628270
[3.592262] deltadot = 66.352897 ; delta = 30.426486 ; phi = 1.585123 ; phidot = 1.899520
[3.602665] deltadot = 58.462128 ; delta = 30.445946 ; phi = 1.606457 ; phidot = 1.619520
[3.613081] deltadot = 72.005642 ; delta = 30.458919 ; phi = 1.630980 ; phidot = 1.847020
[3.623443] deltadot = 68.473566 ; delta = 30.465405 ; phi = 1.651913 ; phidot = 1.672020
[3.633756] deltadot = 70.370117 ; delta = 30.470270 ; phi = 1.675053 ; phidot = 1.619520
[3.645020] deltadot = 81.245596 ; delta = 30.471892 ; phi = 1.702128 ; phidot = 1.768270
[3.654332] deltadot = 80.369713 ; delta = 30.473514 ; phi = 1.723617 ; phidot = 1.654520
[3.665081] deltadot = 78.813698 ; delta = 30.476757 ; phi = 1.743377 ; phidot = 1.532020
[3.676431] deltadot = 81.988614 ; delta = 30.478378 ; phi = 1.767483 ; phidot = 1.505770
[3.687758] deltadot = 86.077869 ; delta = 30.478378 ; phi = 1.786532 ; phidot = 1.523270
[3.697411] deltadot = 92.028410 ; delta = 30.478378 ; phi = 1.801910 ; phidot = 1.602020
[3.708760] deltadot = 98.961027 ; delta = 30.478378 ; phi = 1.820809 ; phidot = 1.689520
[3.719150] deltadot = 91.308714 ; delta = 30.478378 ; phi = 1.836354 ; phidot = 1.435770
[3.729102] deltadot = 94.144624 ; delta = 30.478378 ; phi = 1.852376 ; phidot = 1.435770
[3.739465] deltadot = 99.833800 ; delta = 30.478378 ; phi = 1.872357 ; phidot = 1.488270
[3.749768] deltadot = 89.099946 ; delta = 30.478378 ; phi = 1.888733 ; phidot = 1.155770
[3.761084] deltadot = 97.474254 ; delta = 30.478378 ; phi = 1.909697 ; phidot = 1.269520
[3.771013] deltadot = 85.918852 ; delta = 30.480000 ; phi = 1.925574 ; phidot = 0.919520
[3.781636] deltadot = 98.891054 ; delta = 30.483243 ; phi = 1.946341 ; phidot = 1.147020
[3.791748] deltadot = 92.047542 ; delta = 30.486486 ; phi = 1.964604 ; phidot = 0.902020
[3.801915] deltadot = 89.571457 ; delta = 30.491351 ; phi = 1.979255 ; phidot = 0.779520
[3.812316] deltadot = 97.206976 ; delta = 30.496216 ; phi = 1.990228 ; phidot = 0.919520
[3.823569] deltadot = 85.108701 ; delta = 30.497838 ; phi = 1.996957 ; phidot = 0.595770
[3.832862] deltadot = 79.183331 ; delta = 30.497838 ; phi = 2.006044 ; phidot = 0.412020
[3.843219] deltadot = 80.994327 ; delta = 30.497838 ; phi = 2.016275 ; phidot = 0.412020
[3.854701] deltadot = 72.811547 ; delta = 30.497838 ; phi = 2.026796 ; phidot = 0.167020
[3.864860] deltadot = 82.611565 ; delta = 30.497838 ; phi = 2.043654 ; phidot = 0.333270
[3.874560] deltadot = 76.774749 ; delta = 30.497838 ; phi = 2.055268 ; phidot = 0.140770
[3.885217] deltadot = 81.432095 ; delta = 30.497838 ; phi = 2.063339 ; phidot = 0.219520
[3.895329] deltadot = 64.096794 ; delta = 30.499459 ; phi = 2.066829 ; phidot = -0.217980
[3.905561] deltadot = 64.595703 ; delta = 30.501081 ; phi = 2.067709 ; phidot = -0.209230
[3.915798] deltadot = 69.377983 ; delta = 30.501081 ; phi = 2.070406 ; phidot = -0.104230
[3.926221] deltadot = 69.332106 ; delta = 30.501081 ; phi = 2.076227 ; phidot = -0.130480
[3.936691] deltadot = 51.770512 ; delta = 30.501081 ; phi = 2.080378 ; phidot = -0.576730
[3.947065] deltadot = 45.946175 ; delta = 30.501081 ; phi = 2.081928 ; phidot = -0.725480
[3.957389] deltadot = 67.383897 ; delta = 30.501081 ; phi = 2.083462 ; phidot = -0.209230
[3.967765] deltadot = 49.067524 ; delta = 30.501081 ; phi = 2.079294 ; phidot = -0.637980
[3.978423] deltadot = 39.751353 ; delta = 30.501081 ; phi = 2.075305 ; phidot = -0.847980
[3.988767] deltadot = 41.636115 ; delta = 30.501081 ; phi = 2.073792 ; phidot = -0.795480
[3.999048] deltadot = 37.213662 ; delta = 30.501081 ; phi = 2.069075 ; phidot = -0.882980
[4.010245] deltadot = 20.687134 ; delta = 30.501081 ; phi = 2.064885 ; phidot = -1.267980
[4.019785] deltadot = 28.109178 ; delta = 30.501081 ; phi = 2.062227 ; phidot = -1.075480
[4.029912] deltadot = 9.423691 ; delta = 30.501081 ; phi = 2.051921 ; phidot = -1.486730
[4.040456] deltadot = 4.503869 ; delta = 30.501081 ; phi = 2.038313 ; phidot = -1.547980
[4.050614] deltadot = -2.355671 ; delta = 30.501081 ; phi = 2.027934 ; phidot = -1.670480
[4.061490] deltadot = -3.945322 ; delta = 30.501081 ; phi = 2.018953 ; phidot = -1.670480
[4.072283] deltadot = -15.485321 ; delta = 30.501081 ; phi = 2.006453 ; phidot = -1.897980
[4.082969] deltadot = -21.465143 ; delta = 30.501081 ; phi = 1.990911 ; phidot = -1.976730
[4.092947] deltadot = -23.508100 ; delta = 30.501081 ; phi = 1.979368 ; phidot = -1.976730
[4.103707] deltadot = -33.814930 ; delta = 30.501081 ; phi = 1.959648 ; phidot = -2.142980
[4.113890] deltadot = -47.322848 ; delta = 30.501081 ; phi = 1.940083 ; phidot = -2.387980
[4.124429] deltadot = -60.937514 ; delta = 30.501081 ; phi = 1.915862 ; phidot = -2.615480
[4.134585] deltadot = -61.773345 ; delta = 30.501081 ; phi = 1.896952 ; phidot = -2.554230
[4.145146] deltadot = -81.970508 ; delta = 30.501081 ; phi = 1.872024 ; phidot = -2.939230
[4.155819] deltadot = -82.568722 ; delta = 30.501081 ; phi = 1.846349 ; phidot = -2.842980
[4.166333] deltadot = -90.308249 ; delta = 30.501081 ; phi = 1.818838 ; phidot = -2.912980
[4.176728] deltadot = -97.538366 ; delta = 30.501081 ; phi = 1.790151 ; phidot = -2.965480
[4.187084] deltadot = -120.978674 ; delta = 30.501081 ; phi = 1.757035 ; phidot = -3.394230
[4.198032] deltadot = -120.574072 ; delta = 30.501081 ; phi = 1.724864 ; phidot = -3.245480
[4.207842] deltadot = -128.302724 ; delta = 30.501081 ; phi = 1.697414 ; phidot = -3.315480
[4.218750] deltadot = -132.714909 ; delta = 30.501081 ; phi = 1.662353 ; phidot = -3.271730
[4.228415] deltadot = -133.707750 ; delta = 30.501081 ; phi = 1.630394 ; phidot = -3.157980
[4.238587] deltadot = -144.669947 ; delta = 30.501081 ; phi = 1.596837 ; phidot = -3.280480
[4.249149] deltadot = -151.905244 ; delta = 30.501081 ; phi = 1.560013 ; phidot = -3.297980
[4.259816] deltadot = -152.959673 ; delta = 30.501081 ; phi = 1.525680 ; phidot = -3.175480
[4.269828] deltadot = -168.333494 ; delta = 30.501081 ; phi = 1.499627 ; phidot = -3.437980
[4.280380] deltadot = -167.364190 ; delta = 30.501081 ; phi = 1.470648 ; phidot = -3.289230
[4.291339] deltadot = -170.673895 ; delta = 30.501081 ; phi = 1.437761 ; phidot = -3.227980
[4.301103] deltadot = -179.499818 ; delta = 30.501081 ; phi = 1.402085 ; phidot = -3.289230
[4.311544] deltadot = -181.426334 ; delta = 30.501081 ; phi = 1.364852 ; phidot = -3.175480
[4.321622] deltadot = -196.363804 ; delta = 30.501081 ; phi = 1.323023 ; phidot = -3.359230
[4.332028] deltadot = -197.215814 ; delta = 30.501081 ; phi = 1.289833 ; phidot = -3.236730
[4.342039] deltadot = -204.494691 ; delta = 30.501081 ; phi = 1.260871 ; phidot = -3.289230
[4.352725] deltadot = -199.862478 ; delta = 30.501081 ; phi = 1.232317 ; phidot = -3.052980
[4.363959] deltadot = -213.968949 ; delta = 30.501081 ; phi = 1.197210 ; phidot = -3.245480
[4.373254] deltadot = -216.647401 ; delta = 30.501081 ; phi = 1.171943 ; phidot = -3.201730
[4.384286] deltadot = -222.044906 ; delta = 30.501081 ; phi = 1.135368 ; phidot = -3.175480
[4.394371] deltadot = -230.680858 ; delta = 30.501081 ; phi = 1.098738 ; phidot = -3.227980
[4.405893] deltadot = -236.220657 ; delta = 30.501081 ; phi = 1.059333 ; phidot = -3.192980
[4.415414] deltadot = -232.630172 ; delta = 30.501081 ; phi = 1.033001 ; phidot = -2.991730
[4.425743] deltadot = -228.140132 ; delta = 30.501081 ; phi = 1.005670 ; phidot = -2.764230
[4.436691] deltadot = -230.753317 ; delta = 30.501081 ; phi = 0.974692 ; phidot = -2.694230
[4.446168] deltadot = -235.146165 ; delta = 30.501081 ; phi = 0.947847 ; phidot = -2.685480
[4.456672] deltadot = -242.083339 ; delta = 30.501081 ; phi = 0.916761 ; phidot = -2.720480
[4.467044] deltadot = -250.775221 ; delta = 30.501081 ; phi = 0.883869 ; phidot = -2.790480
[4.477438] deltadot = -239.242764 ; delta = 30.501081 ; phi = 0.855790 ; phidot = -2.387980
[4.487729] deltadot = -244.550351 ; delta = 30.501081 ; phi = 0.833911 ; phidot = -2.422980
[4.498447] deltadot = -232.393460 ; delta = 30.501081 ; phi = 0.807332 ; phidot = -2.011730
[4.508839] deltadot = -247.809661 ; delta = 30.501081 ; phi = 0.772933 ; phidot = -2.239230
[4.519019] deltadot = -246.186056 ; delta = 30.501081 ; phi = 0.739542 ; phidot = -2.055480
[4.529393] deltadot = -253.290800 ; delta = 30.501081 ; phi = 0.707510 ; phidot = -2.090480
[4.540360] deltadot = -242.530350 ; delta = 30.501081 ; phi = 0.681149 ; phidot = -1.714230
[4.550523] deltadot = -248.778285 ; delta = 30.501081 ; phi = 0.662065 ; phidot = -1.784230
[4.561096] deltadot = -242.120272 ; delta = 30.501081 ; phi = 0.653064 ; phidot = -1.582980
[4.571444] deltadot = -220.509044 ; delta = 30.501081 ; phi = 0.645444 ; phidot = -1.022980
[4.581749] deltadot = -220.102695 ; delta = 30.501081 ; phi = 0.627471 ; phidot = -0.935480
[4.592799] deltadot = -215.566540 ; delta = 30.501081 ; phi = 0.608509 ; phidot = -0.742980
[4.602769] deltadot = -212.707170 ; delta = 30.501081 ; phi = 0.592234 ; phidot = -0.602980
[4.613147] deltadot = -202.391803 ; delta = 30.501081 ; phi = 0.583627 ; phidot = -0.314230
[4.623481] deltadot = -200.626646 ; delta = 30.501081 ; phi = 0.579412 ; phidot = -0.252980
[4.633797] deltadot = -201.558200 ; delta = 30.501081 ; phi = 0.582256 ; phidot = -0.287980
[4.644977] deltadot = -178.887014 ; delta = 30.501081 ; phi = 0.590759 ; phidot = 0.228270
[4.655185] deltadot = -180.044952 ; delta = 30.501081 ; phi = 0.594351 ; phidot = 0.184520
[4.667213] deltadot = -167.179965 ; delta = 30.501081 ; phi = 0.594068 ; phidot = 0.499520
[4.675809] deltadot = -176.742933 ; delta = 30.501081 ; phi = 0.586657 ; phidot = 0.298270
[4.685923] deltadot = -178.410211 ; delta = 30.501081 ; phi = 0.583318 ; phidot = 0.272020
[4.696498] deltadot = -166.448844 ; delta = 30.501081 ; phi = 0.588065 ; phidot = 0.543270
[4.706648] deltadot = -165.631846 ; delta = 30.501081 ; phi = 0.596734 ; phidot = 0.525770
[4.717198] deltadot = -149.583801 ; delta = 30.501081 ; phi = 0.608355 ; phidot = 0.867020
[4.728103] deltadot = -139.362861 ; delta = 30.501081 ; phi = 0.621510 ; phidot = 1.059520
[4.737901] deltadot = -139.246208 ; delta = 30.501081 ; phi = 0.626222 ; phidot = 1.042020
[4.749060] deltadot = -148.331099 ; delta = 30.501081 ; phi = 0.627593 ; phidot = 0.814520
[4.759557] deltadot = -140.965354 ; delta = 30.501081 ; phi = 0.634751 ; phidot = 0.963270
[4.769733] deltadot = -135.521659 ; delta = 30.501081 ; phi = 0.647265 ; phidot = 1.042020
[4.779754] deltadot = -118.564331 ; delta = 30.501081 ; phi = 0.666049 ; phidot = 1.374520
[4.789915] deltadot = -119.590544 ; delta = 30.501081 ; phi = 0.682547 ; phidot = 1.278270
[4.801770] deltadot = -113.139127 ; delta = 30.501081 ; phi = 0.698727 ; phidot = 1.365770
[4.811055] deltadot = -117.608538 ; delta = 30.501081 ; phi = 0.709959 ; phidot = 1.208270
[4.821588] deltadot = -104.907016 ; delta = 30.501081 ; phi = 0.724968 ; phidot = 1.453270
[4.831346] deltadot = -113.629192 ; delta = 30.501081 ; phi = 0.738522 ; phidot = 1.182020
[4.841693] deltadot = -95.599663 ; delta = 30.501081 ; phi = 0.761337 ; phidot = 1.523270
[4.852242] deltadot = -81.116094 ; delta = 30.501081 ; phi = 0.788440 ; phidot = 1.759520
[4.862261] deltadot = -86.208280 ; delta = 30.501081 ; phi = 0.804261 ; phidot = 1.567020
[4.873765] deltadot = -83.951385 ; delta = 30.501081 ; phi = 0.821066 ; phidot = 1.549520
[4.882990] deltadot = -75.674609 ; delta = 30.501081 ; phi = 0.841479 ; phidot = 1.663270
[4.893484] deltadot = -74.665101 ; delta = 30.501081 ; phi = 0.857316 ; phidot = 1.619520
[4.903432] deltadot = -72.228588 ; delta = 30.501081 ; phi = 0.873109 ; phidot = 1.610770
[4.915031] deltadot = -66.611025 ; delta = 30.501081 ; phi = 0.898766 ; phidot = 1.637020
[4.923846] deltadot = -53.743999 ; delta = 30.501081 ; phi = 0.924844 ; phidot = 1.838270
[4.934308] deltadot = -50.147828 ; delta = 30.501081 ; phi = 0.945161 ; phidot = 1.838270
[4.945070] deltadot = -52.697399 ; delta = 30.501081 ; phi = 0.963186 ; phidot = 1.698270
[4.955097] deltadot = -43.473370 ; delta = 30.502703 ; phi = 0.980931 ; phidot = 1.847020
[4.965374] deltadot = -48.423710 ; delta = 30.502703 ; phi = 0.999580 ; phidot = 1.645770
